congress,chamber,rollnumber,icpsr,cast_code
115,Senate,183,29722,1
115,Senate,183,29732,6
115,Senate,183,29735,1
115,Senate,183,29754,1
115,Senate,183,29909,1
115,Senate,183,29924,6
115,Senate,183,29935,1
115,Senate,183,29940,6
115,Senate,183,39310,6
115,Senate,183,40300,1
115,Senate,183,40304,1
115,Senate,183,40305,1
115,Senate,183,40700,6
115,Senate,183,40701,6
115,Senate,183,40702,6
115,Senate,183,40703,6
115,Senate,183,40704,6
115,Senate,183,40705,1
115,Senate,183,40707,1
115,Senate,183,40902,1
115,Senate,183,40904,6
115,Senate,183,40906,6
115,Senate,183,40908,6
115,Senate,183,40909,6
115,Senate,183,40910,6
115,Senate,183,40915,6
115,Senate,183,40916,6
115,Senate,183,41101,6
115,Senate,183,41102,1
115,Senate,183,41104,1
115,Senate,183,41107,1
115,Senate,183,41110,1
115,Senate,183,41111,1
115,Senate,183,41112,6
115,Senate,183,41300,6
115,Senate,183,41301,6
115,Senate,183,41302,1
115,Senate,183,41303,6
115,Senate,183,41304,1
115,Senate,183,41305,6
115,Senate,183,41308,6
115,Senate,183,41500,1
115,Senate,183,41501,1
115,Senate,183,41502,1
115,Senate,183,41503,1
115,Senate,183,41504,1
115,Senate,183,41505,1
115,Senate,183,41700,6
115,Senate,183,41701,6
115,Senate,183,41702,6
115,Senate,183,41703,1
115,Senate,183,41704,1
115,Senate,183,49300,6
115,Senate,183,49308,6
115,Senate,183,49703,1
115,Senate,183,49706,1
115,Senate,183,94659,1
115,Senate,184,14009,1
115,Senate,184,14226,1
115,Senate,184,14307,6
115,Senate,184,14435,6
115,Senate,184,14503,1
115,Senate,184,14651,6
115,Senate,184,14852,1
115,Senate,184,14858,6
115,Senate,184,14871,6
115,Senate,184,14921,1
115,Senate,184,15015,6
115,Senate,184,15021,6
115,Senate,184,15039,9
115,Senate,184,15408,6
115,Senate,184,15424,1
115,Senate,184,20100,1
115,Senate,184,20101,1
115,Senate,184,20146,1
115,Senate,184,20330,6
115,Senate,184,20707,6
115,Senate,184,20713,6
115,Senate,184,20717,6
115,Senate,184,20730,1
115,Senate,184,20735,6
115,Senate,184,20919,1
115,Senate,184,20923,6
115,Senate,184,20930,6
115,Senate,184,21112,1
115,Senate,184,21133,1
115,Senate,184,21166,1
115,Senate,184,21173,1
115,Senate,184,21301,1
115,Senate,184,21325,6
115,Senate,184,21338,1
115,Senate,184,29142,6
115,Senate,184,29147,6
115,Senate,184,29345,1
115,Senate,184,29373,6
115,Senate,184,29386,1
115,Senate,184,29389,6
115,Senate,184,29534,1
115,Senate,184,29548,9
115,Senate,184,29566,1
115,Senate,184,29722,1
115,Senate,184,29732,6
115,Senate,184,29735,1
115,Senate,184,29754,1
115,Senate,184,29909,1
115,Senate,184,29924,6
115,Senate,184,29935,1
115,Senate,184,29940,6
115,Senate,184,39310,6
115,Senate,184,40300,1
115,Senate,184,40304,1
115,Senate,184,40305,1
115,Senate,184,40700,6
115,Senate,184,40701,6
115,Senate,184,40702,6
115,Senate,184,40703,6
115,Senate,184,40704,6
115,Senate,184,40705,1
115,Senate,184,40707,1
115,Senate,184,40902,1
115,Senate,184,40904,6
115,Senate,184,40906,6
115,Senate,184,40908,6
115,Senate,184,40909,6
115,Senate,184,40910,6
115,Senate,184,40915,6
115,Senate,184,40916,6
115,Senate,184,41101,6
115,Senate,184,41102,1
115,Senate,184,41104,1
115,Senate,184,41107,1
115,Senate,184,41110,1
115,Senate,184,41111,1
115,Senate,184,41112,6
115,Senate,184,41300,6
115,Senate,184,41301,6
115,Senate,184,41302,1
115,Senate,184,41303,6
115,Senate,184,41304,1
115,Senate,184,41305,6
115,Senate,184,41308,6
115,Senate,184,41500,1
115,Senate,184,41501,1
115,Senate,184,41502,1
115,Senate,184,41503,1
115,Senate,184,41504,1
115,Senate,184,41505,1
115,Senate,184,41700,6
115,Senate,184,41701,6
115,Senate,184,41702,6
115,Senate,184,41703,1
115,Senate,184,41704,1
115,Senate,184,49300,6
115,Senate,184,49308,6
115,Senate,184,49703,1
115,Senate,184,49706,1
115,Senate,184,94659,1
115,Senate,185,14009,1
115,Senate,185,14226,1
115,Senate,185,14307,1
115,Senate,185,14435,1
115,Senate,185,14503,1
115,Senate,185,14651,1
115,Senate,185,14852,1
115,Senate,185,14858,1
115,Senate,185,14871,1
115,Senate,185,14921,1
115,Senate,185,15015,1
115,Senate,185,15021,1
115,Senate,185,15039,9
115,Senate,185,15408,1
115,Senate,185,15424,9
115,Senate,185,20100,1
115,Senate,185,20101,1
115,Senate,185,20146,1
115,Senate,185,20330,1
115,Senate,185,20707,1
115,Senate,185,20713,1
115,Senate,185,20717,1
115,Senate,185,20730,1
115,Senate,185,20735,1
115,Senate,185,20919,1
115,Senate,185,20923,1
115,Senate,185,20930,1
115,Senate,185,21112,1
115,Senate,185,21133,1
115,Senate,185,21166,1
115,Senate,185,21173,1
115,Senate,185,21301,1
115,Senate,185,21325,1
115,Senate,185,21338,1
115,Senate,185,29142,1
115,Senate,185,29147,6
115,Senate,185,29345,1
115,Senate,185,29373,1
115,Senate,185,29386,1
115,Senate,185,29389,1
115,Senate,185,29534,1
115,Senate,185,29548,9
115,Senate,185,29566,1
115,Senate,185,29722,1
115,Senate,185,29732,1
115,Senate,185,29735,1
115,Senate,185,29754,1
115,Senate,185,29909,1
115,Senate,185,29924,1
115,Senate,185,29935,1
115,Senate,185,29940,1
115,Senate,185,39310,1
115,Senate,185,40300,1
115,Senate,185,40304,1
115,Senate,185,40305,1
115,Senate,185,40700,1
115,Senate,185,40701,1
115,Senate,185,40702,1
115,Senate,185,40703,1
115,Senate,185,40704,1
115,Senate,185,40705,1
115,Senate,185,40707,1
115,Senate,185,40902,1
115,Senate,185,40904,1
115,Senate,185,40906,1
115,Senate,185,40908,1
115,Senate,185,40909,1
115,Senate,185,40910,1
115,Senate,185,40915,1
115,Senate,185,40916,1
115,Senate,185,41101,1
115,Senate,185,41102,1
115,Senate,185,41104,1
115,Senate,185,41107,1
115,Senate,185,41110,1
115,Senate,185,41111,1
115,Senate,185,41112,1
115,Senate,185,41300,1
115,Senate,185,41301,1
115,Senate,185,41302,1
115,Senate,185,41303,1
115,Senate,185,41304,1
115,Senate,185,41305,1
115,Senate,185,41308,1
115,Senate,185,41500,1
115,Senate,185,41501,1
115,Senate,185,41502,1
115,Senate,185,41503,1
115,Senate,185,41504,1
115,Senate,185,41505,1
115,Senate,185,41700,1
115,Senate,185,41701,1
115,Senate,185,41702,1
115,Senate,185,41703,1
115,Senate,185,41704,1
115,Senate,185,49300,1
115,Senate,185,49308,1
115,Senate,185,49703,1
115,Senate,185,49706,1
115,Senate,185,94659,1
115,Senate,186,14009,1
115,Senate,186,14226,1
115,Senate,186,14307,1
115,Senate,186,14435,6
115,Senate,186,14503,1
115,Senate,186,14651,1
115,Senate,186,14852,1
115,Senate,186,14858,1
115,Senate,186,14871,1
115,Senate,186,14921,1
115,Senate,186,15015,1
115,Senate,186,15021,1
115,Senate,186,15039,9
115,Senate,186,15408,1
115,Senate,186,15424,9
115,Senate,186,20100,1
115,Senate,186,20101,1
115,Senate,186,20146,1
115,Senate,186,20330,6
115,Senate,186,20707,1
115,Senate,186,20713,6
115,Senate,186,20717,1
115,Senate,186,20730,6
115,Senate,186,20735,6
115,Senate,186,20919,1
115,Senate,186,20923,1
115,Senate,186,20930,1
115,Senate,186,21112,1
115,Senate,186,21133,1
115,Senate,186,21166,1
115,Senate,186,21173,1
115,Senate,186,21301,1
115,Senate,186,21325,6
115,Senate,186,21338,1
115,Senate,186,29142,6
115,Senate,186,29147,6
115,Senate,186,29345,1
115,Senate,186,29373,6
115,Senate,186,29386,1
115,Senate,186,29389,1
115,Senate,186,29534,1
115,Senate,186,29548,9
115,Senate,186,29566,1
115,Senate,186,29722,1
115,Senate,186,29732,1
115,Senate,186,29735,1
115,Senate,186,29754,1
115,Senate,186,29909,1
115,Senate,186,29924,1
115,Senate,186,29935,1
115,Senate,186,29940,1
115,Senate,186,39310,1
115,Senate,186,40300,1
115,Senate,186,40304,1
115,Senate,186,40305,1
115,Senate,186,40700,1
115,Senate,186,40701,1
115,Senate,186,40702,1
115,Senate,186,40703,1
115,Senate,186,40704,6
115,Senate,186,40705,1
115,Senate,186,40707,1
115,Senate,186,40902,1
115,Senate,186,40904,6
115,Senate,186,40906,1
115,Senate,186,40908,6
115,Senate,186,40909,1
115,Senate,186,40910,1
115,Senate,186,40915,1
115,Senate,186,40916,1
115,Senate,186,41101,1
115,Senate,186,41102,1
115,Senate,186,41104,1
115,Senate,186,41107,9
115,Senate,186,41110,1
115,Senate,186,41111,1
115,Senate,186,41112,6
115,Senate,186,41300,1
115,Senate,186,41301,6
115,Senate,186,41302,1
115,Senate,186,41303,1
115,Senate,186,41304,1
115,Senate,186,41305,1
115,Senate,186,41308,6
115,Senate,186,41500,1
115,Senate,186,41501,1
115,Senate,186,41502,1
115,Senate,186,41503,1
115,Senate,186,41504,1
115,Senate,186,41505,1
115,Senate,186,41700,6
115,Senate,186,41701,6
115,Senate,186,41702,1
115,Senate,186,41703,1
115,Senate,186,41704,1
115,Senate,186,49300,1
115,Senate,186,49308,1
115,Senate,186,49703,1
115,Senate,186,49706,1
115,Senate,186,94659,1
115,Senate,187,14009,1
115,Senate,187,14226,1
115,Senate,187,14307,1
115,Senate,187,14435,1
115,Senate,187,14503,1
115,Senate,187,14651,1
115,Senate,187,14852,1
115,Senate,187,14858,1
115,Senate,187,14871,1
115,Senate,187,14921,1
115,Senate,187,15015,1
115,Senate,187,15021,1
115,Senate,187,15039,9
115,Senate,187,15408,1
115,Senate,187,15424,9
115,Senate,187,20100,1
115,Senate,187,20101,1
115,Senate,187,20146,1
115,Senate,187,20330,1
115,Senate,187,20707,1
115,Senate,187,20713,1
115,Senate,187,20717,1
115,Senate,187,20730,1
115,Senate,187,20735,1
115,Senate,187,20919,1
115,Senate,187,20923,1
115,Senate,187,20930,1
115,Senate,187,21112,1
115,Senate,187,21133,1
115,Senate,187,21166,1
115,Senate,187,21173,1
115,Senate,187,21301,1
115,Senate,187,21325,1
115,Senate,187,21338,1
115,Senate,187,29142,1
115,Senate,187,29147,6
115,Senate,187,29345,1
115,Senate,187,29373,1
115,Senate,187,29386,1
115,Senate,187,29389,1
115,Senate,187,29534,1
115,Senate,187,29548,9
115,Senate,187,29566,1
115,Senate,187,29722,1
115,Senate,187,29732,1
115,Senate,187,29735,1
115,Senate,187,29754,1
115,Senate,187,29909,9
115,Senate,187,29924,1
115,Senate,187,29935,1
115,Senate,187,29940,1
115,Senate,187,39310,1
115,Senate,187,40300,1
115,Senate,187,40304,1
115,Senate,187,40305,1
115,Senate,187,40700,1
115,Senate,187,40701,1
115,Senate,187,40702,1
115,Senate,187,40703,1
115,Senate,187,40704,1
115,Senate,187,40705,1
115,Senate,187,40707,1
115,Senate,187,40902,1
115,Senate,187,40904,1
115,Senate,187,40906,1
115,Senate,187,40908,1
115,Senate,187,40909,1
115,Senate,187,40910,1
115,Senate,187,40915,1
115,Senate,187,40916,1
115,Senate,187,41101,1
115,Senate,187,41102,1
115,Senate,187,41104,1
115,Senate,187,41107,9
115,Senate,187,41110,1
115,Senate,187,41111,1
115,Senate,187,41112,1
115,Senate,187,41300,1
115,Senate,187,41301,1
115,Senate,187,41302,1
115,Senate,187,41303,1
115,Senate,187,41304,1
115,Senate,187,41305,1
115,Senate,187,41308,1
115,Senate,187,41500,1
115,Senate,187,41501,1
115,Senate,187,41502,1
115,Senate,187,41503,1
115,Senate,187,41504,1
115,Senate,187,41505,1
115,Senate,187,41700,1
115,Senate,187,41701,1
115,Senate,187,41702,1
115,Senate,187,41703,1
115,Senate,187,41704,1
115,Senate,187,49300,1
115,Senate,187,49308,1
115,Senate,187,49703,1
115,Senate,187,49706,1
115,Senate,187,94659,1
115,Senate,188,14009,9
115,Senate,188,14226,1
115,Senate,188,14307,1
115,Senate,188,14435,1
115,Senate,188,14503,1
115,Senate,188,14651,1
115,Senate,188,14852,1
115,Senate,188,14858,1
115,Senate,188,14871,1
115,Senate,188,14921,1
115,Senate,188,15015,1
115,Senate,188,15021,1
115,Senate,188,15039,1
115,Senate,188,15408,1
115,Senate,188,15424,1
115,Senate,188,20100,1
115,Senate,188,20101,1
115,Senate,188,20146,1
115,Senate,188,20330,1
115,Senate,188,20707,1
115,Senate,188,20713,1
115,Senate,188,20717,1
115,Senate,188,20730,1
115,Senate,188,20735,6
115,Senate,188,20919,1
115,Senate,188,20923,1
115,Senate,188,20930,1
115,Senate,188,21112,1
115,Senate,188,21133,1
115,Senate,188,21166,1
115,Senate,188,21173,1
115,Senate,188,21301,1
115,Senate,188,21325,1
115,Senate,188,21338,1
115,Senate,188,29142,1
115,Senate,188,29147,1
115,Senate,188,29345,1
115,Senate,188,29373,9
115,Senate,188,29386,1
115,Senate,188,29389,1
115,Senate,188,29534,1
115,Senate,188,29548,1
115,Senate,188,29566,1
115,Senate,188,29722,9
115,Senate,188,29732,1
115,Senate,188,29735,1
115,Senate,188,29754,1
115,Senate,188,29909,1
115,Senate,188,29924,1
115,Senate,188,29935,1
115,Senate,188,29940,1
115,Senate,188,39310,1
115,Senate,188,40300,1
115,Senate,188,40304,1
115,Senate,188,40305,1
115,Senate,188,40700,1
115,Senate,188,40701,1
115,Senate,188,40702,1
115,Senate,188,40703,1
115,Senate,188,40704,1
115,Senate,188,40705,1
115,Senate,188,40707,1
115,Senate,188,40902,1
115,Senate,188,40904,1
115,Senate,188,40906,9
115,Senate,188,40908,1
115,Senate,188,40909,1
115,Senate,188,40910,1
115,Senate,188,40915,1
115,Senate,188,40916,1
115,Senate,188,41101,1
115,Senate,188,41102,1
115,Senate,188,41104,1
115,Senate,188,41107,1
115,Senate,188,41110,1
115,Senate,188,41111,1
115,Senate,188,41112,1
115,Senate,188,41300,1
115,Senate,188,41301,6
115,Senate,188,41302,1
115,Senate,188,41303,1
115,Senate,188,41304,1
115,Senate,188,41305,1
115,Senate,188,41308,1
115,Senate,188,41500,1
115,Senate,188,41501,1
115,Senate,188,41502,1
115,Senate,188,41503,1
115,Senate,188,41504,1
115,Senate,188,41505,1
115,Senate,188,41700,1
115,Senate,188,41701,1
115,Senate,188,41702,1
115,Senate,188,41703,1
115,Senate,188,41704,1
115,Senate,188,49300,1
115,Senate,188,49308,1
115,Senate,188,49703,1
115,Senate,188,49706,1
115,Senate,188,94659,1
115,Senate,189,14009,1
115,Senate,189,14226,1
115,Senate,189,14307,1
115,Senate,189,14435,1
115,Senate,189,14503,1
115,Senate,189,14651,1
115,Senate,189,14852,1
115,Senate,189,14858,1
115,Senate,189,14871,1
115,Senate,189,14921,1
115,Senate,189,15015,1
115,Senate,189,15021,1
115,Senate,189,15039,1
115,Senate,189,15408,1
115,Senate,189,15424,6
115,Senate,189,20100,6
115,Senate,189,20101,1
115,Senate,189,20146,1
115,Senate,189,20330,1
115,Senate,189,20707,1
115,Senate,189,20713,1
115,Senate,189,20717,1
115,Senate,189,20730,6
115,Senate,189,20735,1
115,Senate,189,20919,1
115,Senate,189,20923,1
115,Senate,189,20930,1
115,Senate,189,21112,1
115,Senate,189,21133,1
115,Senate,189,21166,6
115,Senate,189,21173,6
115,Senate,189,21301,1
115,Senate,189,21325,1
115,Senate,189,21338,1
115,Senate,189,29142,1
115,Senate,189,29147,1
115,Senate,189,29345,1
115,Senate,189,29373,9
115,Senate,189,29386,1
115,Senate,189,29389,1
115,Senate,189,29534,1
115,Senate,189,29548,1
115,Senate,189,29566,1
115,Senate,189,29722,1
115,Senate,189,29732,1
115,Senate,189,29735,1
115,Senate,189,29754,1
115,Senate,189,29909,1
115,Senate,189,29924,1
115,Senate,189,29935,6
115,Senate,189,29940,1
115,Senate,189,39310,1
115,Senate,189,40300,1
115,Senate,189,40304,1
115,Senate,189,40305,1
115,Senate,189,40700,1
115,Senate,189,40701,1
115,Senate,189,40702,1
115,Senate,189,40703,1
115,Senate,189,40704,1
115,Senate,189,40705,1
115,Senate,189,40707,1
115,Senate,189,40902,6
115,Senate,189,40904,1
115,Senate,189,40906,1
115,Senate,189,40908,1
115,Senate,189,40909,1
115,Senate,189,40910,1
115,Senate,189,40915,1
115,Senate,189,40916,1
115,Senate,189,41101,1
115,Senate,189,41102,9
115,Senate,189,41104,6
115,Senate,189,41107,1
115,Senate,189,41110,6
115,Senate,189,41111,1
115,Senate,189,41112,1
115,Senate,189,41300,1
115,Senate,189,41301,1
115,Senate,189,41302,1
115,Senate,189,41303,1
115,Senate,189,41304,6
115,Senate,189,41305,1
115,Senate,189,41308,1
115,Senate,189,41500,9
115,Senate,189,41501,1
115,Senate,189,41502,1
115,Senate,189,41503,1
115,Senate,189,41504,1
115,Senate,189,41505,1
115,Senate,189,41700,1
115,Senate,189,41701,1
115,Senate,189,41702,1
115,Senate,189,41703,1
115,Senate,189,41704,1
115,Senate,189,49300,1
115,Senate,189,49308,1
115,Senate,189,49703,1
115,Senate,189,49706,1
115,Senate,189,94659,1
115,Senate,190,14009,1
115,Senate,190,14226,6
115,Senate,190,14307,1
115,Senate,190,14435,1
115,Senate,190,14503,6
115,Senate,190,14651,1
115,Senate,190,14852,1
115,Senate,190,14858,1
115,Senate,190,14871,1
115,Senate,190,14921,1
115,Senate,190,15015,1
115,Senate,190,15021,1
115,Senate,190,15039,6
115,Senate,190,15408,1
115,Senate,190,15424,6
115,Senate,190,20100,6
115,Senate,190,20101,1
115,Senate,190,20146,1
115,Senate,190,20330,1
115,Senate,190,20707,1
115,Senate,190,20713,1
115,Senate,190,20717,1
115,Senate,190,20730,6
115,Senate,190,20735,1
115,Senate,190,20919,1
115,Senate,190,20923,1
115,Senate,190,20930,1
115,Senate,190,21112,6
115,Senate,190,21133,1
115,Senate,190,21166,6
115,Senate,190,21173,1
115,Senate,190,21301,1
115,Senate,190,21325,1
115,Senate,190,21338,6
115,Senate,190,29142,1
115,Senate,190,29147,1
115,Senate,190,29345,1
115,Senate,190,29373,9
115,Senate,190,29386,6
115,Senate,190,29389,1
115,Senate,190,29534,1
115,Senate,190,29548,1
115,Senate,190,29566,1
115,Senate,190,29722,6
115,Senate,190,29732,1
115,Senate,190,29735,1
115,Senate,190,29754,1
115,Senate,190,29909,1
115,Senate,190,29924,1
115,Senate,190,29935,6
115,Senate,190,29940,1
115,Senate,190,39310,1
115,Senate,190,40300,1
115,Senate,190,40304,1
115,Senate,190,40305,1
115,Senate,190,40700,1
115,Senate,190,40701,1
115,Senate,190,40702,1
115,Senate,190,40703,1
115,Senate,190,40704,1
115,Senate,190,40705,6
115,Senate,190,40707,6
115,Senate,190,40902,6
115,Senate,190,40904,1
115,Senate,190,40906,1
115,Senate,190,40908,1
115,Senate,190,40909,1
115,Senate,190,40910,1
115,Senate,190,40915,1
115,Senate,190,40916,1
115,Senate,190,41101,1
115,Senate,190,41102,9
115,Senate,190,41104,6
115,Senate,190,41107,1
115,Senate,190,41110,6
115,Senate,190,41111,6
115,Senate,190,41112,1
115,Senate,190,41300,1
115,Senate,190,41301,1
115,Senate,190,41302,6
115,Senate,190,41303,1
115,Senate,190,41304,1
115,Senate,190,41305,1
115,Senate,190,41308,1
115,Senate,190,41500,9
115,Senate,190,41501,6
115,Senate,190,41502,6
115,Senate,190,41503,6
115,Senate,190,41504,1
115,Senate,190,41505,1
115,Senate,190,41700,1
115,Senate,190,41701,1
115,Senate,190,41702,1
115,Senate,190,41703,6
115,Senate,190,41704,6
115,Senate,190,49300,1
115,Senate,190,49308,1
115,Senate,190,49703,1
115,Senate,190,49706,6
115,Senate,190,94659,1
115,Senate,191,14009,1
115,Senate,191,14226,1
115,Senate,191,14307,1
115,Senate,191,14435,1
115,Senate,191,14503,1
115,Senate,191,14651,1
115,Senate,191,14852,1
115,Senate,191,14858,1
115,Senate,191,14871,1
115,Senate,191,14921,1
115,Senate,191,15015,1
115,Senate,191,15021,1
115,Senate,191,15039,6
115,Senate,191,15408,1
115,Senate,191,15424,6
115,Senate,191,20100,6
115,Senate,191,20101,1
115,Senate,191,20146,1
115,Senate,191,20330,1
115,Senate,191,20707,1
115,Senate,191,20713,1
115,Senate,191,20717,1
115,Senate,191,20730,1
115,Senate,191,20735,1
115,Senate,191,20919,1
115,Senate,191,20923,1
115,Senate,191,20930,1
115,Senate,191,21112,1
115,Senate,191,21133,1
115,Senate,191,21166,6
115,Senate,191,21173,1
115,Senate,191,21301,1
115,Senate,191,21325,1
115,Senate,191,21338,6
115,Senate,191,29142,1
115,Senate,191,29147,1
115,Senate,191,29345,1
115,Senate,191,29373,9
115,Senate,191,29386,1
115,Senate,191,29389,1
115,Senate,191,29534,1
115,Senate,191,29548,1
115,Senate,191,29566,1
115,Senate,191,29722,6
115,Senate,191,29732,1
115,Senate,191,29735,1
115,Senate,191,29754,1
115,Senate,191,29909,1
115,Senate,191,29924,1
115,Senate,191,29935,6
115,Senate,191,29940,1
115,Senate,191,39310,1
115,Senate,191,40300,1
115,Senate,191,40304,1
115,Senate,191,40305,1
115,Senate,191,40700,1
115,Senate,191,40701,1
115,Senate,191,40702,1
115,Senate,191,40703,1
115,Senate,191,40704,1
115,Senate,191,40705,6
115,Senate,191,40707,1
115,Senate,191,40902,6
115,Senate,191,40904,1
115,Senate,191,40906,1
115,Senate,191,40908,1
115,Senate,191,40909,1
115,Senate,191,40910,1
115,Senate,191,40915,1
115,Senate,191,40916,1
115,Senate,191,41101,1
115,Senate,191,41102,9
115,Senate,191,41104,6
115,Senate,191,41107,1
115,Senate,191,41110,6
115,Senate,191,41111,6
115,Senate,191,41112,1
115,Senate,191,41300,1
115,Senate,191,41301,1
115,Senate,191,41302,6
115,Senate,191,41303,1
115,Senate,191,41304,1
115,Senate,191,41305,1
115,Senate,191,41308,1
115,Senate,191,41500,9
115,Senate,191,41501,1
115,Senate,191,41502,6
115,Senate,191,41503,6
115,Senate,191,41504,1
115,Senate,191,41505,1
115,Senate,191,41700,1
115,Senate,191,41701,1
115,Senate,191,41702,1
115,Senate,191,41703,6
115,Senate,191,41704,6
115,Senate,191,49300,1
115,Senate,191,49308,1
115,Senate,191,49703,1
115,Senate,191,49706,6
115,Senate,191,94659,1
115,Senate,192,14009,1
115,Senate,192,14226,6
115,Senate,192,14307,1
115,Senate,192,14435,1
115,Senate,192,14503,1
115,Senate,192,14651,1
115,Senate,192,14852,1
115,Senate,192,14858,1
115,Senate,192,14871,1
115,Senate,192,14921,1
115,Senate,192,15015,1
115,Senate,192,15021,1
115,Senate,192,15039,6
115,Senate,192,15408,1
115,Senate,192,15424,1
115,Senate,192,20100,6
115,Senate,192,20101,1
115,Senate,192,20146,1
115,Senate,192,20330,1
115,Senate,192,20707,1
115,Senate,192,20713,1
115,Senate,192,20717,1
115,Senate,192,20730,1
115,Senate,192,20735,1
115,Senate,192,20919,1
